Linux,2.6.32-21-generic,(niuhicore2),	03/29/2011,	_x86_64_	(16,CPU)

12:00:01,AM,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%idle
Average:,dev252-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Average:,dev252-1,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
Average:,dev252-2,1.27,65.88,7.61,58.04,0.12,98.23,35.06,4.44
Average:,dev252-3,231.65,8354.75,2263.92,45.84,26.55,115.01,0.67,15.63
Average:,dev252-4,5.79,1086.72,170.62,216.99,1.63,281.14,13.80,8.00
Average:,dev252-5,0.38,5.35,3.51,23.54,0.03,91.30,56.74,2.14

05:05:02,PM,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s
05:15:01,PM,lo,2497.86,2497.86,1646.12,1646.12,0.00,0.00,0.00
05:15:01,PM,eth0,26.23,25.67,2.85,17.63,0.00,0.00,0.00
05:15:01,PM,eth1,350.59,349.50,80.51,51.90,0.00,0.00,0.00
05:25:01,PM,lo,4283.98,4283.98,1913.54,1913.54,0.00,0.00,0.00
05:25:01,PM,eth0,10.85,8.81,1.06,3.63,0.00,0.00,0.00
05:25:01,PM,eth1,61.99,59.63,10.10,9.21,0.00,0.00,0.00
05:35:01,PM,lo,3107.79,3107.79,1669.20,1669.20,0.00,0.00,0.00
05:35:01,PM,eth0,10.73,8.87,1.04,4.13,0.00,0.00,0.00
05:35:01,PM,eth1,59.64,58.21,9.77,9.05,0.00,0.00,0.00
05:45:01,PM,lo,3061.91,3061.91,1654.30,1654.30,0.00,0.00,0.00
05:45:01,PM,eth0,9.52,7.43,0.83,2.89,0.00,0.00,0.00
05:45:01,PM,eth1,58.92,57.60,9.70,8.96,0.00,0.00,0.00
05:55:01,PM,lo,2921.86,2921.86,1658.12,1658.12,0.00,0.00,0.00
05:55:01,PM,eth0,8.71,6.67,0.68,2.32,0.00,0.00,0.00
05:55:01,PM,eth1,60.56,59.04,9.93,9.13,0.00,0.00,0.00
Average:,lo,3174.62,3174.62,1708.23,1708.23,0.00,0.00,0.00
Average:,eth0,13.20,11.49,1.29,6.12,0.00,0.00,0.00
Average:,eth1,118.29,116.75,23.99,17.64,0.00,0.00,0.00

05:05:02,PM,IFACE,rxerr/s,txerr/s,coll/s,rxdrop/s,txdrop/s,txcarr/s,rxfram/s,rxfifo/s,txfifo/s
05:15:01,PM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:15:01,PM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:15:01,PM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:25:01,PM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:25:01,PM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:25:01,PM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,PM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,PM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,PM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,PM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,PM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,PM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,PM,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,PM,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,PM,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Average:,lo,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Average:,eth0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Average:,eth1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

05:05:02,PM,call/s,retrans/s,read/s,write/s,access/s,getatt/s
05:15:01,PM,0.00,0.00,0.00,0.00,0.00,0.00
05:25:01,PM,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,PM,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,PM,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,PM,0.00,0.00,0.00,0.00,0.00,0.00
Average:,0.00,0.00,0.00,0.00,0.00,0.00

05:05:02,PM,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s
05:15:01,PM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:25:01,PM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:35:01,PM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:45:01,PM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05:55:01,PM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Average:,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

05:05:02,PM,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw
05:15:01,PM,411,112,6,0,0,236
05:25:01,PM,429,127,6,0,0,228
05:35:01,PM,411,115,6,0,0,245
05:45:01,PM,398,111,6,0,0,222
05:55:01,PM,437,131,6,0,0,234
Average:,417,119,6,0,0,233
